id,title,type,seasons,runtime,release_year,age_certification,description
ts84403,DAKAICHI -I'm being harassed by the sexiest man of the year-,SHOW,1.0,23,2018,nan,"""I'll make it so your body's unable to forget mine."" Saijou Takato's 5 year reign as the 'Most Huggable No. 1' has been snatched. Stealing his thunder is the newbie actor with a 3-year debut, Azumaya! Towards the stuffy hostile Takato, Azumaya's sincere sparkling smile starts to become effective. Even as Takato sets his alert level on MAX, Azumaya catches Takato in his shameful drunken state and uses it to blackmail him! In exchange for Azumaya's silence, Azumaya states, ""Please let me hold you…?! Embrace me, who was the Most Huggable No.1?"" What the heck is he saying! Includes a large quantity of other high suspense erotic stories."
ts77783,Record of Grancrest War,SHOW,1.0,24,2018,TV-14,"On a continent ruled by chaos, the Lords have the power of a holy seal that can calm the chaos and protect the people. However, before anyone realizes it, the rulers cast aside their creed of purifying the chaos, and instead start to fight each other for each other's holy seals to gain dominion over one another. Siluca, an isolated mage who scorns the Lords for abandoning their creed, and a wandering knight named Theo, who is on a journey to train to one day liberate his hometown, make an everlasting oath to work together to reform this continent dominated by wars and chaos."
ts57802,My First Girlfriend is a Gal,SHOW,1.0,23,2017,TV-MA,"A new school term begins, as does the season of new encounters. As he surveys his class full of couples, Hashiba Jun'ichi's mind is filled with distress as he asks himself, ""Why am I still a virgin?!"" Having heard from his friends that the easiest way to fulfill his long-standing desire to graduate from the fellowship of virgins is to kowtow to a gal, Jun'ichi does exactly that and asks his classmate Yukana out. And unbelievably, she actually agrees to date him. What will become of Jun'ichi from now on?"
ts75632,Cardcaptor Sakura: Clear Card,SHOW,1.0,25,2018,TV-PG,"Cardcaptor Sakura: Clear Card starts at the point where Cardcaptor Sakura ends, when Sakura Kinomoto starts junior high school alongside her friends, including her new boyfriend Syaoran, who had just returned to Tomoeda. After having a prophetic dream about a mysterious cloaked figure, all of the Sakura Cards turn blank and are rendered completely powerless, thus starting her quest to find out what is wrong. In doing so, Sakura and her friends, along with her guardians and protectors kerobearos and Yue, discover and capture the transparent cards using a new and much stronger mystical key and incantation."
ts75755,Anime-Gataris,SHOW,1.0,23,2017,TV-14,"After dreaming about an anime she used to watch as a child, Minoa Asagaya could not forget a particularly memorable scene. However, despite her best efforts, she cannot recall the name of the show. Due to this, Minoa asks for help from her fellow classmates at Sakaneko High School. Her conversation is overheard by Arisu Kamiigusa, the most popular and wealthy girl in class who is also a hardcore otaku. Yet even with her vast knowledge, Arisu does not recognize the show.

After discovering that there isn't an anime club at their school, Minoa and Arisu create the Anime Research Club, as they may obtain the answer to Minoa's mystery if they gather people who share the same interest. Thus, Minoa is exposed to a bizarre new world—the world of anime!"
ts79824,Sword Art Online Alternative: Gun Gale Online,SHOW,1.0,23,2018,TV-14,"A shy university student in Tokyo, Karen Kohiruimaki stands in stark contrast to her in-game avatar—in fact, she happens to stand above everyone else too, much to her dismay. Towering above all the people around her, Karen's insecurities over her height reach the point where she turns to the virtual world for an escape. Starting game after game in hopes of manifesting as a cute, short character, she finally obtains her ideal self in the world of Gun Gale Online. Overjoyed by her new persona, she pours her time into the game as LLENN, garnering her reputation as the legendary player killer. However, when one of LLENN's targets gets the best of her, she ends up meeting Pitohui, a skilled yet eccentric woman. Pitohui insists that LLENN participates in Squad Jam, a battle royale. Thrust into the heated competition, LLENN must fight with all her wit and will if she hopes to shoot her way to the top."
ts58035,AHO-GIRL,SHOW,1.0,12,2017,nan,"She is Yoshiko Hanabatake, and she's an idiot through and through. She loves bananas, and she loves her childhood friend Akkun. That is all!"
ts75698,The Legend of the Galactic Heroes: Die Neue These,SHOW,3.0,25,2018,TV-MA,"In humanity's distant future, two interstellar states—the monarchic Galactic Empire and the democratic Free Planets Alliance—are embroiled in a never-ending war. The story focuses on the exploits of rivals Reinhard von Müsel and Yang Wen Li as they rise to power and fame in the Galactic Empire and the Free Planets Alliance."
ts56105,Tsukigakirei,SHOW,1.0,24,2017,TV-PG,"Kotarou Azumi and Akane Mizuno became third year students at junior high school and are classmates for the first time. These two, along with fellow classmates, Chinatsu Nishio and Takumi Hira, relate to their peers through mutual understandings and feelings. As their final year at junior high school progresses, the group overcome their challenges to mature and become aware of changes in themselves."
ts58176,Knight's & Magic,SHOW,1.0,33,2017,TV-14,"A mecha otaku is reincarnated into another world as Ernesti Echevarria, also known as Eru. In this world, huge humanoid weapons known as Silhouette Knights exist. Dreaming of piloting those robots, Eru and his friends, Archid Olter and Adeltrud Olter, aim to become Knight Runners."
ts79742,Saint Seiya: Saintia Sho,SHOW,1.0,25,2018,nan,"The whole Sanctuary was misled into danger due to the civil war instigated by the Gemini Gold Saint, Saga. Our story begins right after the end of those events... This is a story of the girls protecting Athena. These are the records of love and fierce fights they meet while opposing destiny on their way to maturity..."
ts55811,WorldEnd: What are you doing at the end of the world? Are you busy? Will you save us?,SHOW,1.0,24,2017,TV-14,"The fleeting and sad story about little girls known as fairy weapons and an associate hero that survived. This is a world after it was attacked by unidentified monsters known as beasts and many of the species in the world, including humans, had been destroyed. The species that had managed to survived left the ground and were living on a floating island called Regal Ele. Willem Kmetsch wakes up above the clouds 500 years later and couldn’t protect the ones who he wanted to protect. Actually, he was living in despair because he was the only survivor."
ts82109,Asobi Asobase - workshop of fun -,SHOW,1.0,20,2018,TV-14,"During recess, Olivia, a foreign transfer student who doesn't know English, plays a game of ""look-the-other-way"" with Hanako Honda, a loud-mouthed airhead. Their rowdy behavior spurs the ire of Kasumi Nomura, a deadpan loner constantly teased by her older sister for her tendency to lose games. Not willing to compete, Kasumi declines Olivia's offer to join the fun, but eventually gets involved anyway and dispenses her own brand of mischief. Soon, a strange friendship blossoms between the peculiar trio, and they decide to form the ""Pastime Club,"" where they are free to resume their daily hijinks.

Whether it be failing to learn English, trying desperately to become popular, or getting caught by teachers at the wrong time, school life will never be boring when these girls are up to their hilarious antics."
ts79359,Caligula,SHOW,1.0,40,2018,TV-PG,"Mobius is a perfect digital world for the imagined benefit of humanity by μ, a virtual idol program that attained sentience and self-awareness. Only humans who are suffering in the real world and strongly relate to μ's songs are lured into Mobius.  Once they enter, people often forget that the real world exists. Regardless of age or gender, they are turned into students and forced to experience school life over and over, which μ considers ""the most radiant time in a person's life."""
ts53960,Granblue Fantasy: The Animation,SHOW,2.0,23,2017,TV-14,"This is a world of the skies, where many islands drift in the sky. A boy named Gran and a talking winged lizard named Vyrn lived in Zinkenstill, an island which yields mysteries. One day, they come across a girl named Lyria. Lyria had escaped from the Erste Empire, a military government that is trying to rule over this world using powerful military prowess. In order to escape from the Empire, Gran and Lyria head out into the vast skies, holding the letter Gran's father left behind - which said, ""I will be waiting at Estalucia, Island of Stars""."
ts55813,Akashic Records of Bastard Magic Instructor,SHOW,2.0,24,2017,TV-MA,"The Alzano Imperial Magic Academy is located in the southern part of the Alzano Empire and is among most prominent magic schools in the world, where students can learn the highest forms of magic. All those who strive to learn magic dream of studying at this academy, and its students as well as its teachers are proud to be a part of its 400-year history. Glenn Radars is a new instructor who has suddenly been appointed to teach part-time at this highly respected academy. The previously unheard-of lessons of this man known as a good-for-nothing bastard are about to begin."
